20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 try a308e75de917a66ce79632c3defa889ba685c8af127c624f744b1781a858994d/63dd36a6b93e716f6500c8f8269c20c2715898d4e651da231e4da72e25355f34 unknown 377985 694590126 2399996000 crypto_encrypt/ntruees1087ep1/ref gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 implementation crypto_encrypt/ntruees1087ep1/ref 1.0 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 outputbytes 1495 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 publickeybytes 1500 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 secretkeybytes 1674 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 cpuid GenuineIntel-000306c1-078bfbff_ 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 cpucycles_persecond 2399996000 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 cpucycles_implementation amd64cpuinfo 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 compiler gcc_-march=native_-mtune=native_-O3_-fomit-frame-pointer_-fwrapv 6.3.0_20170406 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 keypair_cycles - 9286827 9986247 9710946 9184725 9609651 9344478 9412338 9479088 9104031 9376422 9334263 9050907 9003873 9232860 9220722 9644592 9158481 9639594 9764871 9541134 9650793 9314160 9120651 9278130 9238986 9369345 9180024 9286827 8965890 9020427 9038037 8844390 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 keypair_randombytes - 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 96 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 keypair_randomcalls - 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 2 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 cycles 0 136326 154101 136440 180828 162108 135579 133314 136599 136167 136326 187905 190827 158952 136077 136440 154869 130905 131877 131364 131781 140097 164034 136545 136149 135624 133839 138576 135711 163230 130404 129774 130350 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 bytes 0 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 1495 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 randombytes 0 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 randomcalls 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 open_cycles 0 167013 220464 190332 181485 176850 174261 172395 171342 170088 169095 168372 225285 167307 167013 166428 175131 165972 164652 165204 163998 165633 164121 163893 163866 163470 241635 163941 164385 163713 174261 163566 163452 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 open_bytes 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
20171020 supercop amd64 20171125 crypto_encrypt ntruees1087ep1 open_randombytes 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
